Block,Timestamp,tri_usdt_oracle_new,tri_usdt_ref,tri_usdc_oracle_new,tri_usdc_ref,tri_llama_oracle_new,tri_llama_ref,tri_lsd_oracle_new,tri_lsd_ref,tri_crv_oracle_new,tri_crv_ref
18513540,1699280951,1219.71428986992,1219.6562799938931,1221.3582111265719,1220.3467958322167,1276.1044671384636,1274.0267702218464,6298.305355244384,6300.733045704412,31.69954797517914,31.721722118547646
18513760,1699283615,1221.4414802367153,1224.1831600336016,1224.1402850725253,1224.884353838217,1276.0919168775981,1278.7850293759416,6324.7821107325635,6326.977499316604,31.74256368514687,31.78016595975012
18513980,1699286279,1221.4414802367153,1221.3882205830425,1223.5813253752833,1222.0800305787063,1276.0919168775981,1277.8135162076276,6324.7821107325635,6309.332577749985,31.719892876710748,31.731539444985316
18514200,1699288991,1223.817657154839,1219.2633922101556,1220.146303147173,1219.9454572535026,1277.9877232760746,1274.5666152794615,6276.53097032118,6270.217536692738,31.69347308816245,31.569352175092124
18514420,1699291643,1223.324437531744,1217.5794410455242,1218.7451762809985,1218.4252457028726,1277.417321804913,1272.308836964521,6267.259052609115,6267.463601170401,31.62455070092917,31.570578437387358
18514640,1699294295,1220.9466073833287,1217.9211599228859,1218.98872692514,1218.79020543447,1277.417321804913,1272.286138633529,6267.259052609115,6270.896323664492,31.59794923248355,31.57995127659408
18514860,1699296959,1220.26907808108,1217.6794242804667,1217.1875508849914,1218.5418326105546,1273.7286388658513,1271.9810416053554,6262.556742192409,6266.628997855699,31.53685072568085,31.57328827352007
18515080,1699299623,1220.26907808108,1217.6794242804667,1218.7901610809736,1218.5452859729046,1273.7286388658513,1272.2600370613734,6266.6990357055765,6268.260780009915,31.56559939111749,31.573650216265285
18515300,1699302275,1218.3509330085012,1220.5341796050625,1220.3004805901187,1221.4176901988149,1272.7820148436701,1273.9612054849986,6271.896326892559,6285.065802054937,31.669379140812218,31.721125982107264
18515520,1699304951,1218.3509330085012,1217.9669852418515,1218.8584456835356,1218.8324128950621,1274.916039331359,1272.7947105332041,6271.896326892559,6271.375104411571,31.72102380028977,31.683048943322177
18515740,1699307603,1217.8471748837721,1217.4954561180718,1217.8633627040397,1218.3532571921394,1274.916039331359,1271.5554456556265,6253.517060710016,6259.651022480986,31.692591461203314,31.67102792410021
18515960,1699310255,1217.498037691693,1218.0190341235048,1219.3682048436651,1218.8767286862646,1274.916039331359,1272.6689994506182,6261.377551204935,6262.405772115836,31.724897193754156,31.77685803621342
18516180,1699312895,1217.979200487637,1220.71588181529,1221.557590265734,1221.5857645548324,1274.916039331359,1275.486873261054,6289.573343164458,6290.660564259859,31.760254713833078,31.824625235802174
18516400,1699315547,1217.979200487637,1219.4611610704824,1219.8716011628298,1220.3274869960092,1274.916039331359,1274.5420290436587,6289.573343164458,6287.36534395641,31.77863583863927,31.815506633904008
18516620,1699318271,1219.3891026026506,1215.1140477439492,1217.4061011056428,1215.953187642825,1274.916039331359,1271.7182413604592,6279.6363529192295,6261.874032712354,31.679315212333986,31.647691911681576
18516840,1699320923,1217.651625480626,1216.4687185556425,1217.5218579573877,1217.325849876769,1274.916039331359,1271.908701144851,6268.124932442212,6261.370791428731,31.618982193891807,31.658770719149558
18517060,1699323587,1217.216909978948,1216.3535018063842,1218.0592322006528,1217.2122876382612,1274.916039331359,1271.9893017887143,6270.746476554295,6262.185564582614,31.62148072863316,31.65818538510916
18517280,1699326275,1216.1936810535112,1214.4555317769732,1215.0762701948256,1215.2951565138953,1273.2190200874882,1271.364844611272,6269.484028884018,6249.885612970492,31.52544577178074,31.397001900255496
18517500,1699328915,1215.1180405977882,1214.455695668015,1215.8006820621354,1215.2960755232593,1273.2190200874882,1269.5669456212593,6242.82515057403,6238.186034354641,31.44598815093063,31.501767335509896
18517720,1699331567,1214.8737364793985,1215.8093338996375,1216.3410961462635,1216.6629584397058,1273.2190200874882,1270.4094080192424,6248.906993682407,6249.427309411201,31.497401888376814,31.526550222504202
18517940,1699334243,1214.8737364793985,1216.478179321235,1216.9985473467407,1217.3368830979193,1273.2190200874882,1270.357472559963,6248.906993682407,6256.202061944949,31.55574391501285,31.54526361874405
18518160,1699336895,1215.3149511295192,1216.6441290936482,1217.2596680244205,1217.510769302934,1273.2190200874882,1271.192946018151,6261.0898728313305,6262.513062517506,31.574848506845573,31.65441227551206
18518380,1699339571,1215.3149511295192,1216.6441290936482,1217.236682530315,1217.5119485763207,1273.2190200874882,1271.5260279622426,6266.028743737938,6264.459035903351,31.77110685762047,31.91873361720278
18518600,1699342271,1215.3149511295192,1217.5188224931128,1217.7338949558225,1218.3855135316194,1273.2190200874882,1272.3642338618458,6267.354641141921,6267.418507994884,31.892637639056506,31.83531161872002
18518820,1699344923,1215.3149511295192,1216.758600385816,1217.2511227598573,1217.6394412766087,1273.2190200874882,1272.1421287597527,6265.915097391915,6262.301148796605,31.761322770091393,31.822107024866234
18519040,1699347587,1215.3149511295192,1215.6154527255774,1216.7141069623217,1216.4897799818284,1270.4905047318543,1271.4745888655689,6261.664906016108,6253.289010353217,31.771693283546774,31.80154344236997
18519260,1699350263,1215.3911101616166,1211.2896805985238,1214.5087099268028,1212.1432640512937,1270.3880190182263,1267.4519409245931,6237.6599918516185,6224.788776546125,31.625631745493788,31.533419862062804
18519480,1699352927,1213.0280805430382,1209.8283216166842,1212.2158214103,1210.6693833663917,1268.2221271273154,1265.290585541729,6208.07067161353,6200.814313026947,31.457720938787233,31.39019646875283
18519700,1699355567,1211.3360523692374,1208.228749319926,1209.9105691791767,1209.070557410685,1266.0405577572355,1264.2276453057002,6208.07067161353,6195.401491539708,31.44763483266797,31.37512084199443
18519920,1699358207,1211.3360523692374,1209.9411186299744,1210.9091683795189,1210.790625776941,1264.3542126387283,1264.3281655343244,6202.0325493073415,6204.441033386223,31.438770543396675,31.51376714193802
18520140,1699360847,1211.3360523692374,1209.9411186299744,1211.229193025598,1210.7930828326025,1264.3542126387283,1264.1293065943703,6199.09219886495,6203.279072336319,31.442383637823372,31.5139811590105
18520360,1699363511,1209.9029670135849,1211.5326612825995,1212.4366552961988,1212.383883592356,1264.3542126387283,1265.8523861780632,6208.905158310903,6212.4956897282445,31.466025932040537,31.52893247442375
18520580,1699366187,1209.7758495536898,1210.3904927729943,1211.0441865859148,1211.2275938145256,1264.3542126387283,1265.8705439000823,6208.905158310903,6201.614283714942,31.431133046492093,31.388780018318105
18520800,1699368851,1210.116152303501,1210.1712853721438,1212.1165310405042,1211.0085376090897,1265.7827305362835,1265.4207579673266,6204.526591204573,6199.198392671436,31.4069848347093,31.383076288562727
18521020,1699371491,1210.4711080381417,1209.0642902057791,1210.7700999663941,1209.8898469020346,1266.1333535878396,1264.7002410038813,6183.036209692193,6173.88856157491,31.274576114635373,31.012132852671357
18521240,1699374143,1208.4268303859515,1207.8847746663198,1208.200171728343,1208.7143675200707,1266.1333535878396,1263.6702060814278,6183.036209692193,6172.104260153919,30.99606977982021,31.007280082501282
18521460,1699376783,1207.0247998347684,1205.7842467847647,1207.8149228836742,1206.737624182912,1262.833494981364,1261.9080838520504,6167.116665775534,6153.60571663277,31.05373026094469,30.973298733982354
18521680,1699379423,1207.9451606550324,1207.8399462324644,1208.9186806593143,1208.7711007535313,1260.5410461012095,1261.9044304267313,6167.078156004187,6171.357262180264,31.076246073886903,31.130733151828576
18521900,1699382099,1212.1166264975072,1220.8233424566133,1218.6810642071819,1221.807753838996,1268.2902421482045,1274.0579300025695,6232.246828413179,6249.616855283749,31.409463396494107,31.491278998354822
18522120,1699384739,1219.3550963563316,1223.6828564207465,1223.4776187813857,1224.677766283881,1274.2808293472247,1279.7675233463726,6272.961021267143,6266.146218044877,31.45626977773724,31.49252351327849
18522340,1699387379,1219.3550963563316,1223.1779045388128,1222.6851491345647,1224.1709050103743,1274.2808293472247,1278.7351465489908,6272.961021267143,6270.603265646048,31.441051523263152,31.50498336052634
18522560,1699390031,1220.9650583373575,1223.1790078124334,1223.7209728317468,1224.1725960570836,1274.2808293472247,1277.942212615014,6261.267854366154,6265.9823863477495,31.498998129013053,31.505114017275375
18522780,1699392683,1222.0684110372395,1225.6958230427547,1227.1295532477868,1226.6972924864435,1277.9061425256543,1281.1472468313054,6275.056438695851,6269.2684219386765,31.617457508192587,31.62243970851886
18523000,1699395323,1225.569078524859,1219.247447461469,1223.7802499583725,1220.2177651409302,1279.6060352845457,1273.2029080420393,6215.4353379427885,6220.223940648977,31.593233468888204,31.551474369387307
18523220,1699397975,1223.4196754652367,1219.8971952385762,1220.3333099473416,1220.8692463454254,1277.1953757145027,1274.006725545753,6215.4353379427885,6219.090703608195,31.398048472444696,31.435874667474316
18523440,1699400615,1223.4196754652367,1219.8971952385762,1220.6212188143252,1220.8712420736765,1277.1953757145027,1274.7785826390611,6226.785912376102,6223.576197988529,31.401166811263053,31.435933637768812
18523660,1699403279,1217.9868764711757,1221.2422062077235,1221.2634026290289,1222.2198679690428,1273.067005583194,1275.9505943428505,6235.92078608386,6234.740634222094,31.411763454439043,31.456942976880505
18523880,1699405931,1217.9851259818965,1220.4484202131873,1220.9261058093064,1221.4221461267373,1273.067005583194,1275.0929045083901,6237.086311426259,6234.905612956633,31.384241931825283,31.35223050793323
18524100,1699408571,1218.3620855350819,1220.9333078913012,1222.4199770307368,1221.8768370662988,1272.9797212270942,1275.6129205958057,6242.641843094091,6240.394213258415,31.408339670860098,31.468839750116963
18524320,1699411235,1219.5118480017316,1220.933449926093,1222.7040956289588,1221.877386104523,1272.9797212270942,1276.21056040586,6251.450595048554,6243.782272450507,31.454730202504106,31.46885387911209
18524540,1699413875,1219.5118480017316,1220.3972625315396,1221.2371082390564,1221.3386270188691,1272.9797212270942,1274.6173155587417,6235.379120440116,6237.049589935303,31.446379501440898,31.467445016812867
18524760,1699416527,1219.5118480017316,1217.7410274284548,1219.2506051302612,1218.675879251019,1275.4899926648181,1273.696603106488,6235.379120440116,6220.260953911023,31.373547125932244,31.4214997199032
18524980,1699419191,1219.5118480017316,1217.7410274284548,1219.7742958189363,1218.6777730293104,1272.3234070761441,1273.0372519803987,6222.781709343801,6216.8696958412465,31.373547125932244,31.4214997199032
18525200,1699421843,1219.58956768339,1219.6495842882653,1220.1472183818184,1220.5948134127073,1272.3234070761441,1274.366995960168,6227.881060672297,6228.019922385997,31.392950392097784,31.446691770953016
18525420,1699424543,1219.50570223992,1217.3530144312567,1218.2292586143417,1218.2874668025747,1273.440137359894,1271.5964786873778,6200.0604390283015,6203.505961655489,31.317698740003056,31.300487355865016
18525640,1699427207,1219.50570223992,1217.917112989484,1217.9793390066418,1218.8543641008846,1273.440137359894,1271.8742320009608,6200.0604390283015,6206.33115065362,31.317521572942155,31.41388244863399
18525860,1699429859,1217.9084348688502,1217.917335814558,1217.7899518996373,1218.854715783209,1273.440137359894,1272.2349268324297,6205.359228621818,6208.370139690039,31.408623141865213,31.41411530778881
18526080,1699432511,1217.9084348688502,1215.8391937814224,1217.7858987631375,1216.7251866402578,1273.440137359894,1271.9983730971926,6214.891886932512,6199.993754036989,31.426857803043752,31.486525939958305
18526300,1699435163,1217.9084348688502,1217.8033387674777,1218.4695588261316,1218.698417158535,1271.4530218187574,1272.9992253401274,6216.096942240073,6210.71726015495,31.45345335098603,31.514720966939258
18526520,1699437815,1217.7633082745315,1218.9748678260287,1219.0013426306407,1219.872872678767,1272.028903805259,1273.0398434362917,6216.096942240073,6221.370791627557,31.462548038617292,31.544115246655732
18526740,1699440479,1217.7633082745315,1218.9748678260287,1220.5360983947405,1219.8735094506112,1271.7097208067466,1274.1232731455766,6231.973849746936,6227.480269984334,31.576103193125785,31.649423853254774
18526960,1699443131,1217.7633082745315,1220.8849424003968,1221.1568803815048,1221.7907111073387,1271.7097208067466,1275.0948810394755,6226.947321389821,6231.748492017176,31.651077167526907,31.66651318335714
18527180,1699445819,1217.7633082745315,1218.8912032347303,1220.3729051777211,1219.7925635512922,1271.7097208067466,1274.1885820275588,6226.947321389821,6221.108667199132,31.67613345817193,31.637187788533147
18527400,1699448471,1217.7633082745315,1220.0391723788355,1220.7809931194251,1220.9427157849752,1271.7097208067466,1275.276466158391,6232.5189000641085,6231.923384672312,31.664699299720358,31.65608983507486
18527620,1699451123,1217.7633082745315,1220.0391723788355,1220.7809931194251,1220.9427157849752,1271.7097208067466,1274.445492187,6220.317812883876,6227.298393144673,31.660442648856883,31.65611997026723
18527840,1699453787,1217.812280705844,1220.5329337386563,1221.6564003674307,1221.4383354993452,1271.7095266867354,1275.9170187176103,6237.930203735745,6236.196687809751,31.65883459143192,31.66230929973154
18528060,1699456451,1218.0111828866604,1219.9604443896847,1222.2845933964747,1220.8617941380344,1271.7095266867354,1275.2408750295458,6238.949029002137,6237.8850283271295,31.639090113728553,31.669341345492835
18528280,1699459103,1217.6573936188963,1218.9802383847477,1218.9588904526045,1219.875345801034,1271.7095266867354,1273.0599438283627,6226.737896332086,6239.8751392567165,31.614710226393143,31.677204355918924
18528500,1699461767,1218.7974084244615,1219.0245426770382,1220.489151351636,1219.8772368005484,1274.8522576907837,1274.8164025115295,6252.634443131036,6249.691584936597,31.65788476078698,31.677277132842985
18528720,1699464407,1221.3703806958767,1224.0844316889472,1223.454358634203,1225.0571399262599,1274.7480443667523,1278.3296636523683,6262.543503812499,6273.247414618004,31.75822027966375,31.84927970399069
18528940,1699467059,1220.9720696124552,1220.942425246875,1221.9065944911167,1221.9044288095806,1274.7480443667523,1276.8047899230858,6262.543503812499,6257.042255326087,31.782272711774663,31.805076316312796
18529160,1699469699,1222.5020604082583,1225.3757553411785,1223.8060003254436,1226.3493174890586,1274.4913662368588,1279.6582601111334,6269.460859343659,6280.329994599273,31.843337490782723,31.861405045278417
18529380,1699472363,1224.700660523748,1226.7423659849985,1227.2665059190956,1227.7200374699962,1278.12062261763,1281.3694655894856,6275.965307283517,6284.271159824621,31.85511684517551,31.86556812487815
18529600,1699475015,1226.4587415182893,1225.7788388518802,1227.4570233152065,1226.7510944675698,1282.475299048455,1280.9955133852905,6269.610498258225,6272.100154163999,31.789815269973122,31.72818351233008
18529820,1699477655,1225.9933175040587,1227.4331877102147,1226.321577812949,1228.4177743217242,1282.475299048455,1283.5849721197435,6269.610498258225,6264.374605199656,31.753208714133788,31.707307378578545
18530040,1699480319,1224.752121651195,1220.7234156738848,1223.0287808509675,1221.6793547357383,1282.5990866400507,1277.6070067703956,6250.41387899294,6235.542148764005,31.717623712238563,31.648497224198643
18530260,1699482971,1224.0167049760355,1224.8751115523414,1226.8726205738465,1225.836969383209,1278.808363911667,1280.3338734357383,6239.942668740893,6239.750166060464,31.71035204863181,31.67076765021054
18530480,1699485647,1224.0167049760355,1227.5846841576893,1227.2448733446631,1228.5503498270216,1278.808363911667,1281.6688540620805,6239.649155434911,6252.802719528139,31.711286942154388,31.7080824708374
18530700,1699488311,1226.0708117188801,1225.1125415109027,1227.6139562373926,1226.0643757266484,1279.2159144232771,1280.7036358275575,6252.224178171785,6251.248011979243,31.72329569011103,31.68873392924643
18530920,1699490951,1224.809403539067,1229.2670925830096,1227.2645923360465,1230.2236389370107,1279.2159144232771,1281.7752938883339,6237.091038249182,6266.623909896765,31.67035742577216,31.74183406959561
18531140,1699493591,1224.809403539067,1227.8806291493327,1228.3777987023745,1228.8379150925882,1282.0868906123587,1283.3367030106442,6263.778040390403,6264.935078579838,31.778038570748286,31.71438896724967
18531360,1699496267,1229.0092374726498,1230.2988107479525,1231.3446665615677,1231.2610444096993,1282.0868906123587,1284.5037471646413,6263.778040390403,6278.639290149789,31.81417005748937,31.85318653247698
18531580,1699498943,1236.324907136484,1237.513354780653,1239.0086471410623,1238.5055963444302,1285.7354414292674,1292.2490400744039,6310.412611946923,6323.452032048381,31.932017600754236,32.03532006790647
18531800,1699501595,1237.443784390066,1237.5152399440165,1239.2095642207223,1238.5077161642373,1285.7354414292674,1293.2181279179697,6324.65860146265,6327.7584443899805,32.0170400211442,32.035362934993344
18532020,1699504271,1237.9693938824919,1241.0508975472248,1240.6401329279074,1242.0538333879285,1285.7354414292674,1297.1157799906898,6336.808500322855,6338.083397247765,32.01647315123827,32.05125582862214
18532240,1699506923,1239.0589884240126,1243.780341266566,1244.803017844411,1244.793155093748,1296.2978726828076,1298.5607299318563,6336.808500322855,6352.586013908352,32.02117387571018,32.08605386832278
18532460,1699509599,1239.0589884240126,1242.1267930524461,1243.6090988480535,1243.1263754494212,1296.2978726828076,1297.6445318463095,6337.2855320842045,6344.695396017368,32.01309337592116,32.066746946768454
18532680,1699512275,1241.9235945900834,1242.1268037843015,1243.607654569964,1243.1282385552968,1296.2978726828076,1298.545776471639,6350.5340441606795,6348.700328081153,32.03955793625198,32.06679144817168
18532900,1699514951,1241.9235945900834,1244.7580568145502,1244.9034210314287,1245.7678397870752,1296.2978726828076,1300.1414709573878,6355.221968099347,6365.286346758184,32.14265986640426,32.21694639903261
18533120,1699517603,1241.8972613895196,1239.3239263690737,1241.8556613587782,1240.3689449007127,1296.6902573518487,1297.934564350303,6355.221968099347,6330.185232723757,32.03936566330727,32.02262085212505
18533340,1699520267,1241.8972613895196,1241.938498565973,1241.2947498613828,1242.9924205524806,1296.6902573518487,1296.9766471758612,6319.34828406402,6332.101872561312,32.02394469264265,32.05345660513238
18533560,1699522919,1241.1423884857777,1241.9433812069665,1241.5666965519645,1242.9960860875296,1296.4722683979992,1297.0350463245336,6320.195265144607,6325.523588934053,32.03644934474496,32.053462940490085
18533780,1699525583,1241.7437521827546,1244.2244670174257,1243.6405790241338,1245.2869570768605,1296.689551120271,1300.4099405149782,6319.6733963303805,6316.058815916965,32.00648175857953,32.02931461102272
18534000,1699528223,1242.696998589556,1242.1527358171932,1244.344140122626,1243.2089712709483,1296.689551120271,1298.595866509536,6322.290112453786,6315.020109548492,31.955106921926838,31.799979578030825
18534220,1699530863,1242.6375663864376,1242.1546832314043,1241.3638960647866,1243.211217012622,1296.689551120271,1297.1909721249817,6301.75826131107,6308.812962752579,31.73739385150414,31.80031888236331
18534440,1699533527,1242.6375663864376,1242.1951757270108,1241.9608634411707,1243.252278554019,1296.689551120271,1299.2268163864344,6329.502324208403,6316.236772171166,31.789487649992637,31.798161307199585
18534660,1699536167,1242.2118829405247,1244.123208117776,1243.5214112573233,1245.1989911000253,1296.689551120271,1300.8543494158914,6329.502324208403,6320.33476218855,31.731598259066935,31.700321468543862
18534880,1699538843,1243.3606819444901,1249.6468027781455,1246.487681771971,1250.7406202653103,1298.426797645519,1304.0953560356445,6312.382803350002,6329.172170519031,31.635952453803935,31.627399915160876
18535100,1699541483,1251.816960057147,1258.0646551085877,1255.1560340840674,1259.175334161147,1306.3023710919615,1312.8293436498182,6382.976730926254,6400.498661516692,31.84607701783332,31.976812197388814
18535320,1699544135,1276.0885860681533,1272.387335971842,1275.1437813519906,1273.457999009206,1327.5878189735101,1330.8472550900306,6674.487828393629,6659.642926024392,32.61456135613543,32.61310358285601
18535540,1699546787,1274.1304429176657,1258.2983035302743,1271.221741282462,1259.2737176567148,1333.9601379066494,1318.694110488533,6671.679308877891,6629.0784377379605,32.53374962064282,31.455788821266044
18535760,1699549451,1257.1664299239867,1261.2122424164565,1261.2060769855464,1262.044654001173,1314.6370980768895,1318.5612520582051,6671.709198325989,6661.054603616044,31.677628024681464,31.641042379186864
18535980,1699552103,1257.1664299239867,1260.0445168549554,1259.5743118977564,1260.8853418128033,1314.6370980768895,1318.3762583743758,6679.747205401389,6658.594142522621,31.693594413118714,31.751151646146447
18536200,1699554755,1258.171695264624,1259.4880281144356,1261.4596568570387,1260.33049699351,1313.6315241892075,1317.9735852056322,6679.747205401389,6656.6704476355235,31.724504639173695,31.636880651926845
18536420,1699557407,1259.7423595627183,1258.2904842570863,1258.5151833983193,1259.1231252494438,1317.3984019292611,1315.1383999723992,6627.51043127813,6621.338894349822,31.526809838382665,31.47705076889355
18536640,1699560047,1259.7423595627183,1258.6086600478488,1257.352489846276,1259.4592331663512,1317.3984019292611,1313.442776652497,6617.801126177182,6633.599713028448,31.468515133116554,31.510890807277892
18536860,1699562759,1257.909455073615,1258.6602081818469,1259.199010796407,1259.5238064744815,1313.4750471276593,1315.6677729764262,6685.521359955667,6678.161960838648,31.447139307568495,31.453768068972778
18537080,1699565411,1262.7658371104396,1274.6165120818655,1269.3422296317194,1275.476870070687,1321.8339955220351,1330.9514712658158,6844.664964311963,6852.468256794146,31.64974347755369,32.065663716156415
18537300,1699568063,1272.293107528096,1276.7961813873947,1272.565705261304,1277.6602907831746,1321.8339955220351,1332.3947155574522,6844.664964311963,6861.490829128678,31.92784622913311,32.07410017934861
18537520,1699570715,1275.4740098545199,1279.7030635234673,1279.9015069468026,1280.5801737990103,1334.9001193844847,1339.3099010467251,6962.726170223796,6936.987688789501,32.15827343569729,32.27673792617994
18537740,1699573367,1278.8064103497954,1284.2659434730099,1281.3301461394603,1285.150139009284,1338.990505670812,1339.315717024476,6962.726170223796,6989.706088074834,32.33368078431266,32.499723465865856
18537960,1699576031,1281.0890438824285,1281.2607797482337,1286.4681869940396,1282.1302563786091,1340.9879659189487,1342.7505588259212,7023.9545584039615,6978.0669087756305,32.603731278730116,32.56722313984849
18538180,1699578695,1281.0890438824285,1278.8704695395397,1282.158412026187,1279.73395742801,1343.9805810907264,1337.1805929434115,6948.787848546633,6938.321217411331,32.62602356355907,32.53175973762823
18538400,1699581335,1281.0890438824285,1283.356868417765,1282.1302416147055,1284.2347240425315,1343.9805810907264,1341.4695182375128,6981.2929669662635,6974.892408405556,32.58214721753514,32.70483812742871
18538620,1699583987,1283.4213508889845,1282.1942924555296,1283.8023742071314,1283.1796438331482,1343.9805810907264,1341.1126304945435,6981.348034194882,6968.077785552217,32.70583313391944,32.68665935812534
18538840,1699586639,1283.75785560996,1287.3991470381136,1284.7055783742294,1288.3927093790016,1342.3131844689246,1343.9135619493895,6989.668286954244,7003.45126772809,32.849426101036066,32.87866733193409
18539060,1699589327,1283.75785560996,1285.5434015007545,1286.5975647383543,1286.5392018045727,1342.3131844689246,1343.029479279498,6997.259690064262,7000.52825976629,32.783579868021114,32.75106976981044
18539280,1699591967,1283.75785560996,1285.5434015007545,1287.578610041683,1286.5431894180374,1342.3131844689246,1343.720662038307,7008.090660340852,7004.115078905974,32.79372142743669,32.751598705845886
18539500,1699594607,1284.942035516044,1288.1136018384057,1288.5820572557368,1289.1152436233008,1345.216286950601,1344.2040735181965,7008.090660340852,7027.212664403673,32.909684850143215,32.92265433089671
18539720,1699597259,1285.2439282484008,1285.81242053626,1286.958123063488,1286.8160268982422,1345.216286950601,1344.842583544294,7031.060550983426,7018.210265246175,32.97402744912875,33.00280949046825
18539940,1699599899,1285.2439282484008,1281.9979962200687,1284.2085319919465,1282.9919199564388,1345.175747243172,1340.3177445761937,6979.324214430638,6972.099708041752,32.91168872200847,32.934826936236135
18540160,1699602575,1285.2439282484008,1281.9979962200687,1281.9462125222124,1282.9925886033677,1340.1764774840374,1339.324180534827,6964.315421071057,6967.1293475005505,32.868077616311716,32.934996767205504
18540380,1699605239,1284.2932728397132,1276.2765241805757,1278.1080879668218,1277.1766511238848,1339.5192336548762,1337.1037865330275,6964.636467537945,6926.038858883231,32.78391165702326,32.72775829801084
18540600,1699607891,1284.2932728397132,1278.5077007345226,1277.6322853477802,1279.4170591937495,1339.5192336548762,1335.3300930727264,6924.833326577407,6930.851200128733,33.08953409476198,33.37331097036216
18540820,1699610543,1284.2932728397132,1279.0864036651108,1277.6322853477802,1279.997497114973,1339.5192336548762,1336.4989502589203,6939.18154163249,6939.084959177084,33.4316510783313,33.519886583413765
18541040,1699613207,1280.586770331399,1276.8151829596036,1279.5921306084952,1277.7153333195313,1339.5192336548762,1336.4989502589203,6936.7450407069655,6913.384303863822,33.43111237703312,33.34244729934567
18541260,1699615847,1280.586770331399,1281.0736086898723,1282.6152698388569,1281.9745748977487,1336.1278454041703,1337.8322433439184,6903.1592576254225,6913.187841276227,33.371684238916515,33.3665452794998
18541480,1699618499,1282.6685463511092,1280.759266679047,1285.2781579373807,1281.6096406386766,1342.5132521706178,1342.7773756454374,6936.283695484231,6889.464480955281,33.37291542826438,33.15482872029269
18541700,1699621163,1280.5990425724685,1282.877044646973,1282.4144814321628,1283.7262575519521,1341.7467866808176,1339.2096757232703,6865.733383835899,6880.6399709256575,33.11566446788061,33.18570765917611
18541920,1699623839,1280.3660151943552,1282.8770638887743,1284.1522519302648,1283.7305308938592,1336.777649085079,1340.288102156569,6882.398415804562,6885.829422541563,33.099421432949825,33.062574998205974
18542140,1699626491,1280.3660151943552,1277.995986515368,1279.9845987349872,1278.8617349802241,1336.777649085079,1334.9728052265832,6846.635527584773,6852.374221334442,32.827338479929,32.77320515983092
18542360,1699629143,1279.6896197434867,1282.1082262596872,1280.638777840936,1282.9976000905488,1336.777649085079,1336.3294775322902,6843.018567223709,6880.186156168107,32.76253941125515,32.82866187986867
18542580,1699631783,1279.6896197434867,1282.098080314044,1282.3984592638583,1282.9935163051202,1336.777649085079,1339.474407389306,6893.744827987442,6897.276343794645,32.93915774658467,32.94514596184121
18542800,1699634459,1282.5205964710915,1287.4502827027154,1287.2417874501166,1288.3440480371335,1337.8407867724798,1344.2240311455184,6920.136732361443,6932.648670553111,33.02568742626116,33.11829386460945
18543020,1699637147,1282.576060744341,1287.3637320068974,1288.182115097531,1288.2248912247087,1337.8407867724798,1345.0939830583118,6917.4046748720275,6910.597790812185,33.04757110931667,33.08954765318079
18543240,1699639811,1283.1461772470218,1285.8689194271478,1286.139538788957,1286.7447967235305,1337.8407867724798,1343.2959748233454,6917.4046748720275,6913.185417382418,33.12885114961661,33.20778381013378
18543460,1699642451,1283.0451412024943,1285.723064502884,1286.4594937685738,1286.5784085638124,1337.8407867724798,1343.3278055709718,6920.250402871404,6914.071570363856,33.17691117530939,33.09665757049833
18543680,1699645091,1283.0414781910154,1286.191506292587,1287.5399881911414,1287.0583511017048,1337.8407867724798,1343.9665668999353,6919.0981672079315,6911.45018254275,33.12174868342152,33.09175921347523
18543900,1699647767,1283.0487579533144,1283.2443294498892,1284.376618330432,1284.1149499781643,1337.8407867724798,1341.8164971495748,6919.0981672079315,6901.5792690586,33.10728510864886,33.0688161733139
18544120,1699650407,1283.0487579533144,1285.0020454439893,1284.0165636116574,1285.8563986773115,1337.8407867724798,1342.041331225025,6887.441996736963,6887.009818650274,33.13006508704091,33.17416644079815
18544340,1699653047,1283.0487579533144,1287.1251246541094,1287.8999744825708,1288.0025002262591,1337.8407867724798,1343.7715525649737,6914.235614973186,6926.451040756975,33.20054578363136,33.22953251112915
18544560,1699655699,1283.0487579533144,1286.766947377387,1287.07521201272,1287.6362641406738,1342.6880763835927,1343.5628845215283,6903.181982750668,6913.574309627706,33.28697471441433,33.3234811696109
18544780,1699658387,1283.8640598195498,1286.4851493743308,1286.0554297497367,1287.340573782198,1344.264217005689,1344.2567657695015,6903.181982750668,6902.935035179289,33.26840556633551,33.2987039731995
18545000,1699661051,1284.1825729990887,1283.408786535313,1284.392037476835,1284.2392239123149,1344.264217005689,1342.1386526718397,6881.108759979865,6869.05409672962,33.246455706834254,33.35735446268001
18545220,1699663715,1284.245539227977,1283.408998708812,1284.1462105121664,1284.2425787382167,1344.264217005689,1342.154492571263,6881.353200976691,6869.13021507901,33.35851624648862,33.357479230527716
18545440,1699666367,1283.5015765027936,1276.956476732573,1282.1560599923268,1277.7130020192772,1339.2674255734987,1337.4684260620118,6811.31374095009,6777.207751348727,33.30765638149107,33.179359790582474
18545660,1699669019,1274.3685744502627,1273.8073422510718,1275.050904246778,1274.5161698266943,1331.5057748897264,1334.3449251126171,6811.31374095009,6775.004853200593,33.137341361608186,33.148471447047825
